case_id,trace
3918,1 6 25 3
3919,1 2 73 3
3920,1 6 47 3
3921,1 7 3
3922,1 9 20 56 3
3923,1 2 31 3
3924,1 2 41 3
3925,1 2 4 3
3926,1 6 66 3
3927,1 7 3
3928,1 9 3
3929,1 2 3
3930,1 6 5 3
3931,1 7 3
3932,1 2 14 18 3
3933,1 2 10 3
3934,1 6 8 3
3935,1 2 3
3936,1 2 3
3937,1 6 3
3938,1 7 26 3
3939,1 9 3
3940,1 6 3
3941,1 75 20 81 3
3942,1 76 3
3943,1 2 37 3
3944,1 6 3
3945,1 2 23 82 3
3946,1 6 3
3947,1 2 53 3
3948,1 6 17 78 3
3949,1 2 55 3
3950,1 7 27 83 3
3951,1 6 3
3952,1 9 57 3
3953,11 12 13 27 21 3
3954,1 2 41 3
3955,11 12 16 53 3
3956,11 12 19 60 3
3957,11 12 22 77 3
3958,11 12 12 12 13 23 39 3
3959,11 12 12 12 22 14 80 3
3960,11 12 12 12 12 13 14 32 3
3961,11 12 13 30 3
3962,11 12 16 17 18 3
3963,11 12 19 14 28 3
3964,11 12 12 12 13 34 3
3965,1 2 47 3
3966,11 12 12 12 12 12 12 72
3967,11 12 12 12 12 12 12 72
3968,11 12 13 80 3
3969,11 12 16 14 43 3
3970,1 6 38 3
3971,11 12 12 12 22 66 3
3972,1 7 3
3973,1 9 3
3974,11 12 12 12 12 12 12 72
3975,11 12 13 31 3
3976,1 75 3
3977,1 76 68 3
3978,11 12 12 12 12 12 12 72
3979,11 12 12 12 12 12 12 72
3980,1 84 52 3
3981,11 12 13 14 33 3
3982,1 2 74 3
3983,11 12 19 66 3
3984,11 12 12 12 13 21 3
3985,11 12 12 12 22 27 57 3
3986,11 12 16 45 3
3987,1 6 49 3
3988,11 12 13 47 3
3989,11 12 12 12 12 12 12 72
3990,1 7 59 3
3991,11 12 12 12 12 12 12 72
3992,11 12 12 12 12 12 12 72
3993,11 12 12 12 12 12 12 72
3994,11 12 13 20 46 3
3995,1 2 23 25 3
3996,1 6 3
3997,1 7 4 3
3998,1 9 3
3999,1 2 3
4000,1 6 3
4001,1 7 3
4002,1 9 3
4003,1 2 3
4004,1 6 3
4005,1 2 5 3
4006,1 6 3
4007,1 7 3
4008,11 12 12 19 68 3
4009,11 12 12 22 17 65 3
4010,1 2 3
4011,11 12 12 13 24 3
4012,11 12 12 12 12 12 12 22 17 66 3
4013,11 12 12 16 27 40 3
4014,11 12 12 19 28 3
4015,11 12 12 12 22 52 3
4016,11 12 12 12 12 12 12 13 77 3
4017,11 12 12 12 16 20 45 3
4018,11 12 12 12 19 27 46 3
4019,1 2 57 3
4020,1 6 3
4021,1 7 3
4022,11 12 12 16 59 3
4023,11 12 12 19 35 3
4024,1 9 55 3
4025,11 12 12 12 12 12 12 13 31 3
4026,11 12 12 12 12 12 12 16 27 15 3
4027,11 12 12 16 73 3
4028,1 75 65 3
4029,11 12 12 19 31 3
4030,11 12 12 12 12 12 12 19 34 3
4031,11 12 12 12 12 12 12 72
4032,11 12 12 12 12 12 12 72
4033,1 7 3
4034,11 12 12 12 12 12 12 72
4035,1 9 3
4036,11 12 12 12 12 12 12 13 65 3
4037,11 12 12 12 12 12 12 16 14 40 3
4038,11 12 12 12 12 12 12 19 39 3
4039,1 2 3
4040,11 12 12 12 12 12 12 22 64 3
4041,11 12 12 12 12 12 12 72
4042,11 12 12 12 12 12 12 72
4043,11 12 12 12 12 12 12 72
4044,11 12 12 12 12 12 12 72
4045,11 12 12 12 12 12 12 72
4046,11 12 12 13 23 28 3
4047,11 12 12 16 29 3
4048,1 6 4 3
4049,11 12 12 12 12 12 12 72
4050,11 12 12 12 12 12 12 72
4051,11 12 12 12 12 12 12 72
4052,11 12 12 12 12 12 12 72
4053,1 2 3
4054,1 6 5 3
4055,1 2 23 53 3
4056,1 7 27 26 3
4057,1 2 3
4058,1 2 17 8 3
4059,1 6 3
4060,1 7 14 37 3
4061,1 9 10 3
4062,1 2 3
4063,11 12 13 74 3
4064,11 12 16 30 3
4065,11 12 12 13 23 68 3
4066,11 12 12 16 17 78 3
4067,1 6 3
4068,11 12 12 12 12 12 12 72
4069,1 7 3
4070,11 12 12 12 12 12 12 72
4071,11 12 12 16 27 42 3
4072,11 12 12 19 20 43 3
4073,11 12 12 12 12 12 16 25 3
4074,11 12 12 12 12 12 22 35 3
4075,11 12 22 83 3
4076,1 2 57 3
4077,1 6 41 3
4078,1 9 55 3
4079,11 12 12 12 12 12 12 72
4080,11 12 12 12 12 12 12 72
4081,11 12 12 12 12 12 12 72
4082,11 12 12 12 12 12 12 72
4083,11 12 12 12 12 12 12 72
4084,11 12 12 12 12 12 12 72
4085,1 75 56 3
4086,1 76 58 3
4087,11 12 12 12 12 12 12 72
4088,1 7 3
4089,1 84 54 3
4090,11 12 12 12 12 12 12 72
4091,11 12 12 12 12 12 12 72
4092,11 12 12 12 12 12 12 72
4093,11 12 12 12 12 12 12 72
4094,11 12 12 12 12 12 12 72
4095,11 12 12 12 12 12 12 72
4096,1 2 3
4097,11 12 12 12 12 12 12 72
4098,11 12 12 12 12 12 12 72
4099,11 12 19 54 3
4100,11 12 12 12 12 12 12 72
4101,11 12 12 12 12 12 12 72
4102,11 12 12 12 12 12 12 72
4103,1 6 3
4104,1 2 3
4105,1 7 23 79 3
4106,1 9 3
4107,1 6 3
4108,1 2 29 3
4109,1 6 3
4110,1 7 3
4111,1 9 3
4112,1 6 3
4113,1 2 27 81 3
4114,1 6 3
4115,1 7 36 3
4116,1 9 3
4117,1 6 69 3
4118,1 75 3
4119,1 2 3
4120,1 76 14 78 3
4121,11 12 13 35 3
4122,11 12 16 14 74 3
4123,1 2 3
4124,11 12 19 34 3
4125,11 12 22 33 3
4126,11 12 12 12 12 13 24 3
4127,1 6 49 3
4128,11 12 12 12 12 12 12 13 82 3
4129,1 7 82 3
4130,11 12 12 12 12 12 12 19 49 3
4131,11 12 12 12 12 12 12 22 39 3
4132,11 12 12 12 12 19 14 28 3
4133,11 12 12 12 12 12 12 16 14 35 3
4134,11 12 12 12 12 12 12 72
4135,1 9 25 3
4136,1 75 60 3
4137,11 12 12 12 12 12 12 13 45 3
4138,11 12 12 12 12 12 12 19 77 3
4139,11 12 12 12 12 12 12 22 20 24 3
4140,1 2 4 3
4141,11 12 12 12 12 12 12 72
4142,11 12 12 12 12 12 12 72
4143,1 6 77 3
4144,11 12 12 12 12 12 12 72
4145,11 12 12 12 12 12 12 72
4146,11 12 12 12 12 12 12 72
4147,11 12 12 12 12 12 12 72
4148,11 12 12 12 12 12 12 72
4149,11 12 12 12 12 12 12 72
4150,11 12 12 12 12 12 12 72
4151,11 12 12 12 12 12 12 72
4152,11 12 12 12 12 12 12 72
4153,11 12 12 12 12 12 12 72
4154,11 12 12 12 12 12 12 72
4155,11 12 12 12 12 12 12 72
4156,11 12 12 12 12 12 12 72
4157,1 2 23 10 3
4158,1 6 47 3
4159,1 7 3
4160,1 2 3
4161,1 9 3
4162,1 75 3
4163,1 2 38 3
4164,1 6 3
4165,1 7 27 8 3
4166,1 2 3
4167,1 6 36 3
4168,1 7 3
4169,1 9 4 3
4170,1 2 3
4171,1 6 3
4172,1 2 3
4173,1 7 3
4174,1 9 5 3
4175,11 12 12 12 16 60 3
4176,11 12 12 12 19 30 3
4177,1 2 3
4178,1 6 26 3
4179,11 12 12 12 22 83 3
4180,11 12 12 12 12 12 13 14 15 3
4181,11 12 12 12 12 12 19 35 3
4182,11 12 12 12 12 12 12 72
4183,11 12 12 12 12 12 12 72
4184,11 12 12 12 12 12 12 72
4185,11 12 12 12 12 12 12 72
4186,11 12 12 12 12 12 12 72
4187,11 12 12 12 12 12 12 13 23 67 3
4188,1 2 3
4189,11 12 12 12 12 12 12 19 27 74 3
4190,11 12 12 12 12 12 12 72
4191,11 12 12 12 12 12 12 72
4192,11 12 12 12 12 12 12 72
4193,11 12 12 12 12 12 12 72
4194,1 6 3
4195,11 12 12 12 12 12 12 72
4196,11 12 12 12 12 12 12 72
4197,1 7 3
4198,11 12 12 12 12 12 12 72
4199,1 9 37 3
4200,11 12 12 12 12 12 12 72
4201,11 12 12 12 12 12 12 72
4202,11 12 12 12 12 12 12 72
4203,11 12 12 12 12 12 12 72
4204,11 12 12 12 12 12 12 72
4205,11 12 12 12 12 12 12 72
4206,11 12 12 12 12 12 12 72
4207,11 12 12 12 12 12 12 72
4208,11 12 12 12 12 12 12 72
4209,11 12 12 12 12 12 12 72
4210,11 12 12 12 12 12 12 72
4211,11 12 12 12 12 12 12 72
4212,1 2 3
4213,1 2 3
4214,1 6 3
4215,1 2 3
4216,1 2 53 3
4217,1 6 23 49 3
4218,1 7 55 3
4219,1 2 3
4220,1 9 57 3
4221,1 6 27 36 3
4222,1 2 3
4223,1 6 58 3
4224,1 2 41 3
4225,1 6 3
4226,1 2 3
4227,1 7 54 3
4228,1 9 56 3
4229,1 75 3
4230,1 2 29 3
4231,1 6 69 3
4232,1 7 3
4233,1 2 18 3
4234,1 6 36 3
4235,1 7 47 3
4236,1 2 3
4237,1 6 38 3
4238,1 2 3
4239,1 6 63 3
4240,1 7 3
4241,1 9 14 82 3
4242,1 2 3
4243,1 7 17 59 3
4244,1 75 3
4245,1 9 3
4246,1 2 64 3
4247,1 6 3
4248,1 2 3
4249,1 2 3
4250,1 6 20 69 3
4251,1 7 3
4252,1 9 3
4253,1 2 79 3
4254,1 6 3
4255,1 7 37 3
4256,1 2 3
4257,1 6 3
4258,1 2 53 3
4259,1 7 3
4260,1 6 3
4261,1 9 41 3
4262,1 75 14 47 3
4263,1 76 55 3
4264,1 84 58 3
4265,1 2 54 3
4266,1 2 3
4267,1 6 56 3
4268,1 2 3
4269,1 6 3
4270,1 7 81 3
4271,1 2 20 80 3
4272,11 12 13 21 3
4273,11 12 16 29 3
4274,11 12 19 43 3
4275,11 12 22 69 3
4276,11 12 13 23 18 3
4277,11 12 16 36 3
4278,11 12 12 13 17 42 3
4279,1 2 27 73 3
4280,11 12 12 16 81 3
4281,11 12 12 12 13 50 3
4282,11 12 12 22 23 60 3
4283,11 12 12 12 19 64 3
4284,11 12 12 16 34 3
4285,11 12 12 12 16 62 3
4286,11 12 12 12 12 12 12 72
4287,11 12 12 12 12 12 12 72
4288,11 12 12 12 12 12 12 72
4289,11 12 12 12 12 12 12 72
4290,1 2 3
4291,11 12 12 12 12 12 12 72
4292,11 12 12 13 21 3
4293,11 12 12 22 40 3
4294,11 12 12 12 12 12 12 72
4295,11 12 12 12 12 12 12 72
4296,11 12 12 19 27 43 3
4297,11 12 12 16 83 3
4298,11 12 12 12 13 33 3
4299,11 12 12 12 12 12 12 72
4300,11 12 12 12 12 12 12 72
4301,11 12 12 12 12 12 12 72
4302,11 12 12 12 12 12 12 72
4303,1 2 4 3
4304,1 6 3
4305,1 6 3
4306,1 2 3
4307,1 6 3
4308,1 7 3
4309,1 9 3
4310,1 2 23 55 3
4311,1 6 3
4312,1 7 3
4313,1 9 5 3
4314,1 75 3
4315,1 2 10 3
4316,1 6 3
4317,1 7 8 3
4318,1 9 37 3
4319,1 75 26 3
4320,1 76 3
4321,1 2 53 3
4322,11 12 13 63 3
4323,1 6 3
4324,11 12 16 30 30 3
4325,11 12 19 14 28 3
4326,11 12 13 33 3
4327,1 2 27 58 3
4328,11 12 22 52 3
4329,11 12 12 16 17 61 3
4330,11 12 12 19 46 3
4331,1 7 3
4332,11 12 16 68 3
4333,11 12 12 12 12 12 12 72
4334,11 12 19 79 3
4335,11 12 12 13 51 3
4336,1 6 3
4337,11 12 22 24 3
4338,11 12 12 16 20 52 3
4339,11 12 12 19 66 3
4340,11 12 12 12 12 12 12 72
4341,11 12 12 12 12 12 12 72
4342,1 2 57 3
4343,11 12 12 12 12 12 12 72
4344,11 12 12 12 12 12 12 72
4345,11 12 12 22 17 71 3
4346,11 12 12 12 12 12 12 72
4347,11 12 12 12 12 12 12 72
4348,11 12 12 12 12 12 12 72
4349,11 12 12 12 12 12 12 72
4350,1 6 3
4351,11 12 12 12 12 12 12 72
4352,11 12 12 12 12 12 12 72
4353,11 12 12 12 12 12 12 72
4354,1 2 3
4355,11 12 12 16 17 86 3
4356,11 12 12 22 14 68 3
4357,11 12 12 12 12 12 12 72
4358,1 7 41 3
4359,1 9 3
4360,1 75 3
4361,11 12 12 19 44 3
4362,11 12 12 12 12 12 12 72
4363,11 12 12 12 12 12 12 72
4364,11 12 12 12 12 12 12 72
4365,1 2 3
4366,1 2 3
4367,1 6 54 3
4368,1 7 3
4369,1 9 23 78 3
4370,1 75 3
4371,1 2 3
4372,1 6 56 3
4373,1 2 3
4374,1 6 47 3
4375,1 2 38 3
4376,1 6 64 3
4377,1 7 27 59 3
4378,11 12 13 37 3
4379,11 12 16 34 3
4380,1 9 74 3
4381,11 12 19 32 3
4382,11 12 22 47 3
4383,11 12 13 14 48 3
4384,11 12 12 12 12 12 12 13 27 28 3
4385,11 12 22 31 3
4386,11 12 12 12 12 12 12 16 64 3
4387,11 12 12 12 12 12 12 72
4388,11 12 12 12 12 12 12 19 79 3
4389,11 12 12 12 12 12 12 22 40 3
4390,1 2 65 3
4391,1 6 3
4392,11 12 12 12 12 12 12 19 49 3
4393,11 12 22 17 70 3
4394,11 12 12 12 12 12 12 22 59 3
4395,11 12 12 12 12 12 12 72
4396,1 7 8 3
4397,11 12 12 12 12 12 12 13 20 24 3
4398,1 9 36 3
4399,11 12 12 12 12 12 12 19 23 74 3
4400,11 12 12 12 12 12 12 72
4401,11 12 12 12 12 12 12 72
4402,11 12 12 12 12 12 12 72
4403,11 12 12 12 12 12 12 72
4404,1 2 3
4405,11 12 12 12 12 12 12 72
4406,11 12 12 12 12 12 12 72
4407,11 12 12 12 12 12 12 72
4408,11 12 12 12 12 12 12 72
4409,11 12 12 12 12 12 12 72
4410,11 12 12 12 12 12 12 72
4411,11 12 12 12 12 12 12 72
4412,11 12 12 12 12 12 12 72
4413,1 6 80 3
4414,11 12 12 12 12 12 12 72
4415,11 12 12 12 12 12 12 72
4416,11 12 12 12 12 12 12 72
4417,11 12 12 12 12 12 12 72
4418,1 2 4 3
4419,1 7 3
4420,1 6 3
4421,1 2 54 3
4422,1 7 3
4423,1 2 3
4424,1 6 23 53 3
4425,1 2 3
4426,1 7 3
4427,1 9 29 3
4428,1 75 73 3
4429,1 2 69 3
4430,1 6 3
4431,1 7 3
4432,1 2 3
4433,1 9 26 3
4434,1 75 3
4435,1 2 27 4 3
4436,1 6 25 3
4437,11 12 12 12 12 13 64 3
4438,11 12 12 12 12 16 27 24 3
4439,1 7 57 3
4440,1 9 23 5 3
4441,1 75 41 3
4442,1 76 14 26 3
4443,11 12 12 12 12 12 12 72
4444,11 12 12 12 12 12 12 72
4445,11 12 12 12 12 12 12 72
4446,1 2 3
4447,1 84 3
4448,11 12 12 12 12 12 12 72
4449,11 12 12 12 12 12 12 72
4450,1 7 3
4451,11 12 12 12 12 12 12 72
4452,11 12 12 12 12 12 12 72
4453,11 12 12 12 12 12 12 72
4454,11 12 12 12 12 12 12 72
4455,11 12 12 12 12 12 12 72
4456,11 12 12 12 12 12 12 72
4457,11 12 12 12 12 12 12 72
4458,11 12 12 12 12 12 12 72
4459,11 12 12 12 12 12 12 72
4460,11 12 12 12 12 12 12 72
4461,11 12 12 12 12 12 12 72
4462,11 12 12 12 12 12 12 72
4463,11 12 12 12 12 12 12 72
4464,11 12 12 12 12 12 12 72
4465,11 12 12 12 12 12 12 72
4466,1 2 10 3
4467,11 12 12 12 12 12 12 72
4468,11 12 12 12 12 12 12 72
4469,1 6 3
4470,1 7 8 3
4471,11 12 12 12 12 12 12 72
4472,11 12 12 12 12 12 12 72
4473,1 9 37 3
4474,11 12 12 12 12 12 12 72
4475,11 12 12 12 12 12 12 72
4476,11 12 12 12 12 12 12 72
4477,1 75 53 3
4478,1 2 3
4479,1 6 3
4480,1 2 23 29 3
4481,1 6 3
4482,1 2 55 3
4483,1 6 3
4484,1 2 57 3
4485,1 7 27 56 3
4486,1 2 3
4487,1 6 58 3
4488,1 7 3
4489,1 9 54 3
4490,1 75 41 3
4491,11 12 12 12 13 65 3
4492,11 12 12 12 16 66 3
4493,11 12 12 12 19 14 30 3
4494,1 2 3
4495,11 12 12 12 22 63 3
4496,11 12 12 12 19 23 39 3
4497,11 12 12 12 12 16 23 83 3
4498,11 12 12 12 12 19 20 21 3
4499,11 12 12 12 12 12 12 72
4500,1 6 69 3
4501,11 12 12 12 12 12 12 72
4502,11 12 12 12 12 12 12 72
4503,11 12 12 12 12 12 12 72
4504,11 12 12 12 12 12 12 72
4505,11 12 12 12 12 12 12 72
4506,11 12 12 12 12 12 12 72
4507,11 12 12 12 12 12 12 72
4508,11 12 12 12 12 12 12 72
4509,11 12 12 12 12 12 12 72
4510,1 2 23 18 3
4511,11 12 12 12 12 12 12 72
4512,11 12 12 12 12 12 12 72
4513,11 12 12 12 12 12 12 72
4514,11 12 12 12 12 12 12 72
4515,1 6 36 3
4516,11 12 12 12 12 12 12 72
4517,11 12 12 12 12 12 12 72
4518,11 12 12 12 12 12 12 72
4519,11 12 12 12 12 12 12 72
4520,11 12 12 12 12 12 12 72
4521,11 12 12 12 12 12 12 72
4522,11 12 12 12 12 12 12 72
4523,11 12 12 12 12 12 12 72
4524,1 2 3
4525,1 6 47 3
4526,1 7 23 63 3
4527,1 2 38 3
4528,1 2 3
4529,1 6 3
4530,1 2 3
4531,1 7 63 3
4532,1 6 27 10 3
4533,1 2 14 73 3
4534,1 6 78 3
4535,1 7 3
4536,1 9 3
4537,1 75 3
4538,1 7 79 3
4539,1 2 17 64 3
4540,1 6 81 3
4541,1 7 3
4542,1 2 20 4 3
4543,1 6 14 55 3
4544,1 2 3
4545,1 2 57 3
4546,1 6 23 8 3
4547,1 7 17 37 3
4548,1 9 37 3
4549,1 75 82 3
4550,1 6 3
4551,1 9 20 53 3
4552,1 2 27 57 3
4553,1 6 3
4554,1 7 31 3
4555,1 2 3
4556,1 6 49 3
4557,1 2 3
4558,1 7 3
4559,1 9 59 3
4560,1 6 3
4561,1 75 3
4562,1 76 3
4563,1 7 3
4564,1 2 36 3
4565,1 6 3
4566,1 7 83 3
4567,1 9 23 54 3
4568,1 75 3
4569,1 76 60 3
4570,1 2 77 3
4571,1 6 3
4572,1 7 3
4573,1 9 3
4574,1 75 3
4575,1 6 3
4576,1 2 3
4577,1 6 3
4578,1 2 17 56 3
4579,1 6 3
4580,1 2 3
4581,1 6 3
4582,1 7 47 3
4583,1 9 3
4584,1 2 3
4585,1 6 25 3
4586,1 2 80 3
4587,1 6 3
4588,1 7 58 3
4589,1 2 38 3
4590,1 6 20 29 3
4591,1 2 3
4592,1 2 3
4593,1 6 3
4594,11 12 13 28 3
4595,11 12 16 27 74 3
4596,11 12 19 14 78 3
4597,11 12 22 24 3
4598,11 12 12 13 15 3
4599,11 12 12 19 64 3
4600,11 12 12 12 12 19 34 3
4601,11 12 13 34 3
4602,11 12 22 35 3
4603,11 12 12 16 33 3
4604,11 12 16 33 3
4605,11 12 19 15 3
4606,1 2 5 3
4607,11 12 12 13 52 3
4608,11 12 12 19 27 45 3
4609,11 12 12 12 12 13 15 3
4610,11 12 13 36 3
4611,11 12 22 20 30 3
4612,11 12 12 12 12 19 59 3
4613,11 12 12 12 12 22 20 21 3
4614,1 6 26 3
4615,11 12 12 12 12 13 83 3
4616,11 12 12 12 12 12 12 72
4617,11 12 12 12 12 12 12 72
4618,11 12 12 12 12 16 60 3
4619,11 12 12 12 12 19 77 3
4620,11 12 12 12 12 22 40 3
4621,11 12 12 12 12 12 12 72
4622,11 12 12 12 12 12 12 72
4623,11 12 12 12 12 12 12 72
4624,11 12 16 81 3
4625,11 12 12 12 12 13 80 3
4626,11 12 13 14 43 3
4627,11 12 12 12 12 16 43 3
4628,1 2 3
4629,11 12 12 12 12 13 4 3
4630,11 12 12 12 12 22 65 3
4631,11 12 16 60 3
4632,11 12 12 12 12 12 12 72
4633,11 12 12 12 12 12 12 72
4634,1 6 58 3
4635,11 12 12 12 12 12 12 72
4636,1 7 41 3
4637,11 12 12 12 12 12 12 72
4638,11 12 12 12 12 12 12 72
4639,11 12 22 31 3
4640,11 12 12 12 12 12 12 72
4641,1 2 3
4642,1 6 3
4643,1 7 69 3
4644,1 9 36 3
4645,1 75 3
4646,1 76 3
4647,1 2 18 3
4648,1 6 47 3
4649,1 2 3
4650,1 6 3
4651,1 7 38 3
4652,11 12 13 35 3
4653,11 12 16 66 3
4654,11 12 19 58 3
4655,11 12 22 34 3
4656,11 12 12 12 12 12 12 72
4657,11 12 12 12 22 17 39 3
4658,11 12 12 12 12 12 12 72
4659,11 12 12 12 13 27 25 3
4660,11 12 22 42 3
4661,1 2 17 82 3
4662,11 12 12 12 19 17 54 3
4663,11 12 12 12 12 12 12 72
4664,11 12 12 12 16 23 52 3
4665,11 12 12 12 12 12 12 72
4666,1 6 52 3
4667,11 12 12 12 12 12 12 72
4668,11 12 12 12 12 12 12 72
4669,11 12 12 12 12 12 12 72
4670,11 12 12 12 12 12 12 72
4671,1 2 68 3
4672,11 12 12 12 12 12 12 72
4673,11 12 12 12 12 12 12 72
4674,11 12 12 12 12 12 12 13 23 24 3
4675,11 12 12 12 12 12 12 16 59 3
4676,11 12 12 12 12 12 12 19 49 3
4677,1 7 3
4678,11 12 12 12 12 12 12 72
4679,11 12 12 12 12 12 12 72
4680,11 12 12 12 12 12 12 19 17 35 3
4681,1 9 3
4682,1 75 17 69 3
4683,11 12 12 12 12 12 12 72
4684,11 12 12 12 12 12 12 72
4685,11 12 12 12 12 12 12 72
4686,11 12 12 12 12 12 12 72
4687,11 12 12 12 12 12 12 72
4688,11 12 12 12 12 12 12 72
4689,11 12 12 12 12 12 12 72
4690,11 12 12 12 19 31 3
4691,11 12 12 12 12 12 12 72
4692,11 12 12 12 12 12 12 72
4693,11 12 12 12 12 12 12 72
4694,11 12 12 12 12 12 12 72
4695,11 12 12 12 12 12 12 72
4696,11 12 12 12 12 12 12 72
4697,11 12 12 12 12 12 12 72
4698,11 12 12 12 12 12 12 72
4699,1 2 3
4700,1 6 3
4701,1 2 3
4702,1 6 77 3
4703,1 7 3
4704,1 9 25 3
4705,1 2 80 3
4706,1 2 3
4707,1 2 63 3
4708,1 6 73 3
4709,1 7 3
4710,1 9 3
4711,1 2 65 3
4712,11 12 12 13 14 35 3
4713,11 12 12 16 79 3
4714,11 12 12 19 24 3
4715,11 12 12 12 12 12 12 19 45 3
4716,11 12 12 12 12 12 12 22 68 3
4717,11 12 12 12 12 12 12 16 78 3
4718,11 12 12 12 12 12 12 72
4719,11 12 12 16 14 73 3
4720,11 12 12 12 12 12 12 13 79 3
4721,11 12 12 22 82 3
4722,11 12 12 12 12 12 12 72
4723,1 2 4 3
4724,11 12 12 12 12 12 12 72
4725,11 12 12 12 12 12 12 72
4726,11 12 12 12 12 12 12 72
4727,11 12 12 12 12 12 12 72
4728,11 12 12 12 12 12 12 72
4729,11 12 12 12 12 12 12 72
4730,1 6 23 8 3
4731,11 12 12 12 12 12 22 83 3
4732,11 12 12 12 12 12 12 72
4733,11 12 12 12 12 12 12 72
4734,11 12 12 12 12 12 12 72
4735,1 7 10 3
4736,1 9 5 3
4737,11 12 12 12 12 12 12 72
4738,11 12 12 12 12 12 12 72
4739,11 12 12 12 12 12 12 72
4740,11 12 12 12 12 12 12 72
4741,11 12 12 12 12 12 12 72
4742,1 2 3
4743,11 12 12 12 12 12 12 72
4744,11 12 12 12 12 12 12 72
4745,1 6 26 3
4746,11 12 12 12 12 12 12 72
4747,11 12 12 12 12 12 12 72
4748,11 12 12 12 12 12 12 72
4749,1 2 3
4750,1 6 3
4751,1 2 23 41 3
4752,1 7 3
4753,1 6 3
4754,1 7 37 3
4755,1 2 3
4756,1 2 53 3
4757,1 6 3
4758,1 7 55 3
4759,1 9 3
4760,1 2 3
4761,1 6 3
4762,1 9 3
4763,1 2 57 3
4764,11 12 13 23 28 3
4765,11 12 16 27 81 3
4766,11 12 22 30 3
4767,11 12 12 12 12 12 12 72
4768,1 2 58 3
4769,11 12 12 12 12 12 12 72
4770,1 6 3
4771,11 12 12 12 12 12 12 72
4772,1 7 3
4773,11 12 12 12 12 12 12 72
4774,11 12 12 12 12 12 19 82 3
4775,11 12 12 12 12 12 12 72
4776,11 12 12 12 12 12 12 72
4777,1 2 54 3
4778,11 12 12 12 12 12 12 72
4779,1 9 56 3
4780,11 12 12 12 12 12 12 72
4781,11 12 12 12 12 12 12 72
4782,11 12 12 12 12 12 12 72
4783,1 6 3
4784,11 12 12 12 12 12 12 72
4785,11 12 12 12 12 12 12 72
4786,1 7 3
4787,11 12 12 12 12 12 12 72
4788,11 12 12 12 12 12 12 72
4789,11 12 12 12 12 12 12 72
4790,1 75 29 3
4791,11 12 12 12 12 12 12 72
4792,11 12 12 12 12 12 12 72
4793,11 12 12 12 12 12 12 72
4794,11 12 12 12 12 12 12 72
4795,11 12 12 12 12 12 12 72
4796,11 12 12 12 12 12 12 72
4797,11 12 12 12 12 12 12 72
4798,11 12 12 12 12 12 12 72
4799,11 12 12 12 12 12 12 72
4800,11 12 12 12 12 12 12 72
4801,11 12 12 12 12 12 12 72
4802,1 2 3
4803,1 6 69 3
4804,1 7 3
4805,1 9 36 3
4806,1 2 3
4807,1 6 18 3
4808,1 2 3
4809,1 7 47 3
4810,1 2 38 3
4811,1 2 3
4812,1 6 3
4813,1 7 63 3
4814,1 9 3
4815,1 2 3
4816,1 6 3
4817,1 7 68 3
4818,11 12 12 12 13 17 28 3
4819,1 2 78 3
4820,11 12 12 12 16 14 30 3
4821,11 12 12 12 19 38 3
4822,11 12 12 12 12 12 12 13 40 3
4823,11 12 12 12 12 12 12 16 14 43 3
4824,11 12 12 12 12 12 12 72
4825,11 12 12 12 12 12 12 72
4826,1 6 3
4827,11 12 12 12 12 12 12 72
4828,11 12 12 12 12 12 12 19 20 24 3
4829,11 12 12 12 12 12 12 22 66 3
4830,1 2 49 3
4831,11 12 12 12 12 12 12 13 14 69 3
4832,11 12 12 12 12 12 12 16 21 3
4833,11 12 12 12 12 12 12 72
4834,11 12 12 12 12 12 12 13 14 35 3
4835,1 6 3
4836,1 7 3
4837,11 12 12 12 12 12 12 16 5 3
4838,11 12 12 12 12 12 12 72
4839,11 12 12 12 12 12 12 72
4840,11 12 12 12 12 12 12 72
4841,11 12 12 12 12 12 12 22 78 3
4842,11 12 12 12 12 12 12 72
4843,11 12 12 12 12 12 12 72
4844,11 12 12 12 12 12 12 72
4845,11 12 12 12 12 12 12 72
4846,11 12 12 12 12 12 12 72
4847,11 12 12 12 12 12 12 72
4848,11 12 12 12 12 12 12 72
4849,11 12 12 12 12 12 12 72
4850,11 12 12 12 12 12 12 72
4851,11 12 12 12 12 12 12 72
4852,11 12 12 12 12 12 12 72
4853,1 2 56 3
4854,1 6 3
4855,1 7 3
4856,1 2 3
4857,1 6 23 26 3
4858,1 2 5 3
4859,1 6 3
4860,1 2 10 3
4861,1 7 29 3
4862,1 9 3
4863,1 2 69 3
4864,1 2 36 3
4865,1 6 27 52 3
4866,1 2 3
4867,1 6 3
4868,1 7 18 3
4869,1 9 14 18 3
4870,1 7 3
4871,1 2 57 3
4872,1 75 3
4873,1 76 3
4874,1 6 53 3
4875,1 2 3
4876,1 2 47 3
4877,1 2 66 3
4878,1 6 4 3
4879,1 2 3
4880,1 2 3
4881,1 6 17 36 3
4882,1 7 5 3
4883,1 9 20 47 3
4884,1 2 3
4885,1 6 17 68 3
4886,1 7 3
4887,1 75 10 3
4888,1 76 3
4889,1 84 8 3
4890,1 2 26 3
4891,1 6 14 78 3
4892,1 2 3
4893,1 7 37 3
4894,1 6 3
4895,1 2 20 79 3
4896,1 9 23 81 3
4897,1 7 55 3
